# ne.dat (GNUPLOT format) generated by ./graphc
# Abundances for e- extracted from organics.out

# Radius		e-
3.777E+00	2.346E+05
4.755E+00	1.729E+05
5.986E+00	1.274E+05
7.536E+00	9.557E+04
9.487E+00	7.330E+04
1.194E+01	5.754E+04
1.504E+01	4.601E+04
1.893E+01	3.721E+04
2.383E+01	3.021E+04
3.000E+01	2.453E+04
3.777E+01	1.988E+04
4.755E+01	1.609E+04
5.986E+01	1.303E+04
7.536E+01	1.058E+04
9.487E+01	8.621E+03
1.194E+02	7.069E+03
1.504E+02	5.838E+03
1.893E+02	4.859E+03
2.383E+02	4.073E+03
3.000E+02	3.436E+03
3.777E+02	2.913E+03
4.755E+02	2.479E+03
5.986E+02	2.116E+03
7.536E+02	1.811E+03
9.487E+02	1.556E+03
1.194E+03	1.347E+03
1.504E+03	1.185E+03
1.893E+03	1.051E+03
2.383E+03	9.037E+02
3.000E+03	7.578E+02
3.777E+03	6.251E+02
4.755E+03	5.102E+02
5.986E+03	4.128E+02
7.536E+03	3.299E+02
9.487E+03	2.602E+02
1.194E+04	2.029E+02
1.504E+04	1.566E+02
1.893E+04	1.198E+02
2.383E+04	9.063E+01
3.000E+04	6.780E+01
3.777E+04	5.007E+01
4.755E+04	3.643E+01
5.986E+04	2.608E+01
7.536E+04	1.838E+01
9.487E+04	1.277E+01
1.000E+05	1.173E+01


