# ne.dat (GNUPLOT format) generated by ./graphc
# Abundances for e- extracted from organics.out

# Radius		e-
3.777E+00	1.362E+04
4.755E+00	1.465E+04
5.986E+00	1.311E+04
7.536E+00	1.096E+04
9.487E+00	8.864E+03
1.194E+01	7.053E+03
1.504E+01	5.565E+03
1.893E+01	4.374E+03
2.383E+01	3.434E+03
3.000E+01	2.699E+03
3.777E+01	2.127E+03
4.755E+01	1.685E+03
5.986E+01	1.346E+03
7.536E+01	1.078E+03
9.487E+01	8.601E+02
1.194E+02	6.845E+02
1.504E+02	5.437E+02
1.893E+02	4.315E+02
2.383E+02	3.421E+02
3.000E+02	2.709E+02
3.777E+02	2.144E+02
4.755E+02	1.694E+02
5.986E+02	1.338E+02
7.536E+02	1.055E+02
9.487E+02	8.302E+01
1.194E+03	6.524E+01
1.504E+03	5.114E+01
1.893E+03	3.998E+01
2.383E+03	3.114E+01
3.000E+03	2.414E+01
3.777E+03	1.860E+01
4.755E+03	1.424E+01
5.986E+03	1.078E+01
7.536E+03	8.071E+00
9.487E+03	5.961E+00
1.194E+04	4.338E+00
1.504E+04	3.111E+00
1.893E+04	2.200E+00
2.383E+04	1.538E+00
3.000E+04	1.064E+00
3.777E+04	7.302E-01
4.755E+04	4.979E-01
5.986E+04	3.377E-01
7.536E+04	2.280E-01
9.487E+04	1.533E-01
1.000E+05	1.399E-01


