# Te.dat (GNUPLOT format) generated by ./graphc
# Abundances for TE extracted from organics.out

# Radius		TE
3.777E+00	1.206E+02
4.755E+00	1.013E+02
5.986E+00	8.672E+01
7.536E+00	7.499E+01
9.487E+00	6.539E+01
1.194E+01	5.747E+01
1.504E+01	5.097E+01
1.893E+01	4.568E+01
2.383E+01	4.148E+01
3.000E+01	3.829E+01
3.777E+01	3.610E+01
4.755E+01	3.493E+01
5.986E+01	3.489E+01
7.536E+01	3.622E+01
9.487E+01	3.940E+01
1.194E+02	4.537E+01
1.504E+02	5.630E+01
1.893E+02	7.798E+01
2.383E+02	1.338E+02
3.000E+02	5.367E+02
3.777E+02	2.102E+03
4.755E+02	3.232E+03
5.986E+02	4.908E+03
7.536E+02	7.786E+03
9.487E+02	1.221E+04
1.194E+03	1.667E+04
1.504E+03	1.997E+04
1.893E+03	2.252E+04
2.383E+03	2.477E+04
3.000E+03	2.689E+04
3.777E+03	2.893E+04
4.755E+03	3.089E+04
5.986E+03	3.275E+04
7.536E+03	3.445E+04
9.487E+03	3.594E+04
1.194E+04	3.716E+04
1.504E+04	3.806E+04
1.893E+04	3.862E+04
2.383E+04	3.887E+04
3.000E+04	3.885E+04
3.777E+04	3.865E+04
4.755E+04	3.834E+04
5.986E+04	3.797E+04
7.536E+04	3.762E+04
9.487E+04	3.733E+04
1.000E+05	3.727E+04


