# Te.dat (GNUPLOT format) generated by ./graphc
# Abundances for TE extracted from organics.out

# Radius		TE
3.777E+00	1.186E+02
4.755E+00	9.946E+01
5.986E+00	8.465E+01
7.536E+00	7.259E+01
9.487E+00	6.254E+01
1.194E+01	5.408E+01
1.504E+01	4.691E+01
1.893E+01	4.081E+01
2.383E+01	3.563E+01
3.000E+01	3.123E+01
3.777E+01	2.752E+01
4.755E+01	2.441E+01
5.986E+01	2.185E+01
7.536E+01	1.981E+01
9.487E+01	1.825E+01
1.194E+02	1.717E+01
1.504E+02	1.661E+01
1.893E+02	1.660E+01
2.383E+02	1.726E+01
3.000E+02	1.875E+01
3.777E+02	2.133E+01
4.755E+02	2.546E+01
5.986E+02	3.201E+01
7.536E+02	4.266E+01
9.487E+02	6.129E+01
1.194E+03	9.918E+01
1.504E+03	2.116E+02
1.893E+03	1.189E+03
2.383E+03	2.129E+03
3.000E+03	3.147E+03
3.777E+03	4.756E+03
4.755E+03	7.807E+03
5.986E+03	1.305E+04
7.536E+03	1.787E+04
9.487E+03	2.105E+04
1.194E+04	2.365E+04
1.504E+04	2.610E+04
1.893E+04	2.853E+04
2.383E+04	3.095E+04
3.000E+04	3.334E+04
3.777E+04	3.567E+04
4.755E+04	3.784E+04
5.986E+04	3.976E+04
7.536E+04	4.134E+04
9.487E+04	4.250E+04
1.000E+05	4.270E+04


