# ne.dat (GNUPLOT format) generated by ./graphc
# Abundances for e- extracted from organics.out

# Radius		e-
3.777E+00	2.346E+05
4.755E+00	1.731E+05
5.986E+00	1.282E+05
7.536E+00	9.771E+04
9.487E+00	7.736E+04
1.194E+01	6.354E+04
1.504E+01	5.341E+04
1.893E+01	4.521E+04
2.383E+01	3.812E+04
3.000E+01	3.191E+04
3.777E+01	2.653E+04
4.755E+01	2.198E+04
5.986E+01	1.820E+04
7.536E+01	1.511E+04
9.487E+01	1.262E+04
1.194E+02	1.060E+04
1.504E+02	8.969E+03
1.893E+02	7.632E+03
2.383E+02	6.523E+03
3.000E+02	5.589E+03
3.777E+02	4.795E+03
4.755E+02	4.116E+03
5.986E+02	3.535E+03
7.536E+02	3.041E+03
9.487E+02	2.628E+03
1.194E+03	2.295E+03
1.504E+03	2.003E+03
1.893E+03	1.703E+03
2.383E+03	1.413E+03
3.000E+03	1.155E+03
3.777E+03	9.349E+02
4.755E+03	7.506E+02
5.986E+03	5.951E+02
7.536E+03	4.649E+02
9.487E+03	3.586E+02
1.194E+04	2.737E+02
1.504E+04	2.068E+02
1.893E+04	1.547E+02
2.383E+04	1.144E+02
3.000E+04	8.356E+01
3.777E+04	6.017E+01
4.755E+04	4.269E+01
5.986E+04	2.986E+01
7.536E+04	2.063E+01
9.487E+04	1.410E+01
1.000E+05	1.291E+01


