# Te.dat (GNUPLOT format) generated by ./graphc
# Abundances for TE extracted from organics.out

# Radius		TE
3.777E+00	1.188E+02
4.755E+00	9.968E+01
5.986E+00	8.493E+01
7.536E+00	7.297E+01
9.487E+00	6.306E+01
1.194E+01	5.481E+01
1.504E+01	4.792E+01
1.893E+01	4.222E+01
2.383E+01	3.756E+01
3.000E+01	3.385E+01
3.777E+01	3.105E+01
4.755E+01	2.914E+01
5.986E+01	2.814E+01
7.536E+01	2.815E+01
9.487E+01	2.931E+01
1.194E+02	3.187E+01
1.504E+02	3.620E+01
1.893E+02	4.293E+01
2.383E+02	5.310E+01
3.000E+02	6.859E+01
3.777E+02	9.321E+01
4.755E+02	1.358E+02
5.986E+02	2.227E+02
7.536E+02	4.782E+02
9.487E+02	1.292E+03
1.194E+03	2.132E+03
1.504E+03	3.143E+03
1.893E+03	4.704E+03
2.383E+03	7.503E+03
3.000E+03	1.212E+04
3.777E+03	1.683E+04
4.755E+03	2.020E+04
5.986E+03	2.285E+04
7.536E+03	2.524E+04
9.487E+03	2.750E+04
1.194E+04	2.967E+04
1.504E+04	3.171E+04
1.893E+04	3.355E+04
2.383E+04	3.512E+04
3.000E+04	3.638E+04
3.777E+04	3.727E+04
4.755E+04	3.783E+04
5.986E+04	3.811E+04
7.536E+04	3.820E+04
9.487E+04	3.817E+04
1.000E+05	3.815E+04


