# Te.dat (GNUPLOT format) generated by ./graphc
# Abundances for TE extracted from organics.out

# Radius		TE
3.777E+00	1.224E+02
4.755E+00	1.027E+02
5.986E+00	8.784E+01
7.536E+00	7.599E+01
9.487E+00	6.629E+01
1.194E+01	5.828E+01
1.504E+01	5.166E+01
1.893E+01	4.622E+01
2.383E+01	4.183E+01
3.000E+01	3.840E+01
3.777E+01	3.589E+01
4.755E+01	3.432E+01
5.986E+01	3.381E+01
7.536E+01	3.469E+01
9.487E+01	3.769E+01
1.194E+02	4.482E+01
1.504E+02	6.320E+01
1.893E+02	1.609E+02
2.383E+02	2.301E+03
3.000E+02	3.847E+03
3.777E+02	6.194E+03
4.755E+02	1.023E+04
5.986E+02	1.526E+04
7.536E+02	1.921E+04
9.487E+02	2.205E+04
1.194E+03	2.443E+04
1.504E+03	2.664E+04
1.893E+03	2.878E+04
2.383E+03	3.088E+04
3.000E+03	3.292E+04
3.777E+03	3.490E+04
4.755E+03	3.679E+04
5.986E+03	3.855E+04
7.536E+03	4.014E+04
9.487E+03	4.152E+04
1.194E+04	4.265E+04
1.504E+04	4.348E+04
1.893E+04	4.397E+04
2.383E+04	4.411E+04
3.000E+04	4.390E+04
3.777E+04	4.341E+04
4.755E+04	4.276E+04
5.986E+04	4.204E+04
7.536E+04	4.132E+04
9.487E+04	4.064E+04
1.000E+05	4.049E+04


