# Te.dat (GNUPLOT format) generated by ./graphc
# Abundances for TE extracted from organics.out

# Radius		TE
3.777E+00	1.389E+02
4.755E+00	1.153E+02
5.986E+00	9.968E+01
7.536E+00	8.807E+01
9.487E+00	7.923E+01
1.194E+01	7.264E+01
1.504E+01	6.811E+01
1.893E+01	6.578E+01
2.383E+01	6.636E+01
3.000E+01	7.198E+01
3.777E+01	9.022E+01
4.755E+01	1.818E+02
5.986E+01	1.948E+03
7.536E+01	3.712E+03
9.487E+01	6.201E+03
1.194E+02	1.039E+04
1.504E+02	1.553E+04
1.893E+02	1.961E+04
2.383E+02	2.258E+04
3.000E+02	2.505E+04
3.777E+02	2.732E+04
4.755E+02	2.948E+04
5.986E+02	3.159E+04
7.536E+02	3.364E+04
9.487E+02	3.562E+04
1.194E+03	3.751E+04
1.504E+03	3.930E+04
1.893E+03	4.096E+04
2.383E+03	4.248E+04
3.000E+03	4.383E+04
3.777E+03	4.499E+04
4.755E+03	4.595E+04
5.986E+03	4.669E+04
7.536E+03	4.720E+04
9.487E+03	4.746E+04
1.194E+04	4.748E+04
1.504E+04	4.725E+04
1.893E+04	4.679E+04
2.383E+04	4.614E+04
3.000E+04	4.534E+04
3.777E+04	4.445E+04
4.755E+04	4.354E+04
5.986E+04	4.265E+04
7.536E+04	4.183E+04
9.487E+04	4.109E+04
1.000E+05	4.093E+04


