# ne.dat (GNUPLOT format) generated by ./graphc
# Abundances for e- extracted from organics.out

# Radius		e-
3.777E+00	4.339E+04
4.755E+00	4.161E+04
5.986E+00	3.537E+04
7.536E+00	2.869E+04
9.487E+00	2.278E+04
1.194E+01	1.791E+04
1.504E+01	1.401E+04
1.893E+01	1.095E+04
2.383E+01	8.560E+03
3.000E+01	6.704E+03
3.777E+01	5.262E+03
4.755E+01	4.143E+03
5.986E+01	3.273E+03
7.536E+01	2.595E+03
9.487E+01	2.067E+03
1.194E+02	1.653E+03
1.504E+02	1.328E+03
1.893E+02	1.074E+03
2.383E+02	8.738E+02
3.000E+02	7.181E+02
3.777E+02	6.038E+02
4.755E+02	5.107E+02
5.986E+02	4.250E+02
7.536E+02	3.495E+02
9.487E+02	2.849E+02
1.194E+03	2.308E+02
1.504E+03	1.859E+02
1.893E+03	1.490E+02
2.383E+03	1.189E+02
3.000E+03	9.456E+01
3.777E+03	7.492E+01
4.755E+03	5.914E+01
5.986E+03	4.649E+01
7.536E+03	3.639E+01
9.487E+03	2.832E+01
1.194E+04	2.190E+01
1.504E+04	1.679E+01
1.893E+04	1.275E+01
2.383E+04	9.565E+00
3.000E+04	7.076E+00
3.777E+04	5.155E+00
4.755E+04	3.697E+00
5.986E+04	2.609E+00
7.536E+04	1.818E+00
9.487E+04	1.253E+00
1.000E+05	1.150E+00


