# Te.dat (GNUPLOT format) generated by ./graphc
# Abundances for TE extracted from organics.out

# Radius		TE
3.777E+00	1.184E+02
4.755E+00	9.922E+01
5.986E+00	8.439E+01
7.536E+00	7.229E+01
9.487E+00	6.220E+01
1.194E+01	5.369E+01
1.504E+01	4.645E+01
1.893E+01	4.028E+01
2.383E+01	3.499E+01
3.000E+01	3.046E+01
3.777E+01	2.658E+01
4.755E+01	2.330E+01
5.986E+01	2.063E+01
7.536E+01	1.871E+01
9.487E+01	1.787E+01
1.194E+02	1.867E+01
1.504E+02	2.197E+01
1.893E+02	2.901E+01
2.383E+02	4.147E+01
3.000E+02	6.161E+01
3.777E+02	9.248E+01
4.755E+02	1.384E+02
5.986E+02	2.055E+02
7.536E+02	3.036E+02
9.487E+02	4.489E+02
1.194E+03	6.676E+02
1.504E+03	9.888E+02
1.893E+03	1.418E+03
2.383E+03	1.960E+03
3.000E+03	2.683E+03
3.777E+03	3.787E+03
4.755E+03	5.837E+03
5.986E+03	1.032E+04
7.536E+03	1.612E+04
9.487E+03	1.995E+04
1.194E+04	2.302E+04
1.504E+04	2.588E+04
1.893E+04	2.861E+04
2.383E+04	3.122E+04
3.000E+04	3.365E+04
3.777E+04	3.583E+04
4.755E+04	3.770E+04
5.986E+04	3.923E+04
7.536E+04	4.041E+04
9.487E+04	4.126E+04
1.000E+05	4.141E+04


