# ne.dat (GNUPLOT format) generated by ./graphc
# Abundances for e- extracted from organics.out

# Radius		e-
3.777E+00	6.028E+05
4.755E+00	4.299E+05
5.986E+00	3.142E+05
7.536E+00	2.321E+05
9.487E+00	1.726E+05
1.194E+01	1.291E+05
1.504E+01	9.697E+04
1.893E+01	7.312E+04
2.383E+01	5.537E+04
3.000E+01	4.217E+04
3.777E+01	3.235E+04
4.755E+01	2.505E+04
5.986E+01	1.957E+04
7.536E+01	1.544E+04
9.487E+01	1.228E+04
1.194E+02	9.842E+03
1.504E+02	7.954E+03
1.893E+02	6.485E+03
2.383E+02	5.341E+03
3.000E+02	4.446E+03
3.777E+02	3.741E+03
4.755E+02	3.180E+03
5.986E+02	2.726E+03
7.536E+02	2.351E+03
9.487E+02	2.036E+03
1.194E+03	1.768E+03
1.504E+03	1.538E+03
1.893E+03	1.340E+03
2.383E+03	1.169E+03
3.000E+03	1.025E+03
3.777E+03	9.080E+02
4.755E+03	8.176E+02
5.986E+03	7.266E+02
7.536E+03	6.229E+02
9.487E+03	5.209E+02
1.194E+04	4.295E+02
1.504E+04	3.515E+02
1.893E+04	2.851E+02
2.383E+04	2.271E+02
3.000E+04	1.777E+02
3.777E+04	1.374E+02
4.755E+04	1.051E+02
5.986E+04	7.971E+01
7.536E+04	5.989E+01
9.487E+04	4.454E+01
1.000E+05	4.155E+01


