# ne.dat (GNUPLOT format) generated by ./graphc
# Abundances for e- extracted from organics.out

# Radius		e-
3.777E+00	4.249E+04
4.755E+00	4.543E+04
5.986E+00	3.958E+04
7.536E+00	3.223E+04
9.487E+00	2.557E+04
1.194E+01	2.010E+04
1.504E+01	1.576E+04
1.893E+01	1.238E+04
2.383E+01	9.758E+03
3.000E+01	7.739E+03
3.777E+01	6.188E+03
4.755E+01	5.022E+03
5.986E+01	4.108E+03
7.536E+01	3.334E+03
9.487E+01	2.688E+03
1.194E+02	2.156E+03
1.504E+02	1.723E+03
1.893E+02	1.371E+03
2.383E+02	1.087E+03
3.000E+02	8.591E+02
3.777E+02	6.765E+02
4.755E+02	5.310E+02
5.986E+02	4.152E+02
7.536E+02	3.233E+02
9.487E+02	2.505E+02
1.194E+03	1.928E+02
1.504E+03	1.474E+02
1.893E+03	1.116E+02
2.383E+03	8.355E+01
3.000E+03	6.174E+01
3.777E+03	4.495E+01
4.755E+03	3.220E+01
5.986E+03	2.267E+01
7.536E+03	1.574E+01
9.487E+03	1.081E+01
1.194E+04	7.364E+00
1.504E+04	4.988E+00
1.893E+04	3.364E+00
2.383E+04	2.260E+00
3.000E+04	1.513E+00
3.777E+04	1.011E+00
4.755E+04	6.738E-01
5.986E+04	4.484E-01
7.536E+04	2.982E-01
9.487E+04	1.984E-01
1.000E+05	1.808E-01


