# Te.dat (GNUPLOT format) generated by ./graphc
# Abundances for TE extracted from organics.out

# Radius		TE
3.777E+00	1.223E+02
4.755E+00	1.026E+02
5.986E+00	8.772E+01
7.536E+00	7.579E+01
9.487E+00	6.598E+01
1.194E+01	5.784E+01
1.504E+01	5.107E+01
1.893E+01	4.546E+01
2.383E+01	4.084E+01
3.000E+01	3.713E+01
3.777E+01	3.425E+01
4.755E+01	3.219E+01
5.986E+01	3.101E+01
7.536E+01	3.089E+01
9.487E+01	3.233E+01
1.194E+02	3.662E+01
1.504E+02	4.836E+01
1.893E+02	1.072E+02
2.383E+02	2.518E+03
3.000E+02	4.385E+03
3.777E+02	7.444E+03
4.755E+02	1.261E+04
5.986E+02	1.777E+04
7.536E+02	2.127E+04
9.487E+02	2.394E+04
1.194E+03	2.635E+04
1.504E+03	2.868E+04
1.893E+03	3.099E+04
2.383E+03	3.329E+04
3.000E+03	3.558E+04
3.777E+03	3.783E+04
4.755E+03	4.002E+04
5.986E+03	4.211E+04
7.536E+03	4.407E+04
9.487E+03	4.585E+04
1.194E+04	4.742E+04
1.504E+04	4.873E+04
1.893E+04	4.974E+04
2.383E+04	5.041E+04
3.000E+04	5.070E+04
3.777E+04	5.064E+04
4.755E+04	5.024E+04
5.986E+04	4.959E+04
7.536E+04	4.877E+04
9.487E+04	4.786E+04
1.000E+05	4.765E+04


