# Te.dat (GNUPLOT format) generated by ./graphc
# Abundances for TE extracted from organics.out

# Radius		TE
3.777E+00	1.396E+02
4.755E+00	1.167E+02
5.986E+00	1.024E+02
7.536E+00	9.250E+01
9.487E+00	8.565E+01
1.194E+01	8.159E+01
1.504E+01	8.048E+01
1.893E+01	8.321E+01
2.383E+01	9.231E+01
3.000E+01	1.156E+02
3.777E+01	1.913E+02
4.755E+01	9.538E+02
5.986E+01	2.493E+03
7.536E+01	3.934E+03
9.487E+01	6.182E+03
1.194E+02	9.779E+03
1.504E+02	1.423E+04
1.893E+02	1.806E+04
2.383E+02	2.094E+04
3.000E+02	2.328E+04
3.777E+02	2.536E+04
4.755E+02	2.731E+04
5.986E+02	2.915E+04
7.536E+02	3.090E+04
9.487E+02	3.252E+04
1.194E+03	3.401E+04
1.504E+03	3.532E+04
1.893E+03	3.642E+04
2.383E+03	3.728E+04
3.000E+03	3.786E+04
3.777E+03	3.816E+04
4.755E+03	3.819E+04
5.986E+03	3.794E+04
7.536E+03	3.755E+04
9.487E+03	3.712E+04
1.194E+04	3.672E+04
1.504E+04	3.638E+04
1.893E+04	3.614E+04
2.383E+04	3.600E+04
3.000E+04	3.595E+04
3.777E+04	3.599E+04
4.755E+04	3.611E+04
5.986E+04	3.631E+04
7.536E+04	3.658E+04
9.487E+04	3.692E+04
1.000E+05	3.701E+04


