# Te.dat (GNUPLOT format) generated by ./graphc
# Abundances for TE extracted from organics.out

# Radius		TE
3.777E+00	1.184E+02
4.755E+00	9.926E+01
5.986E+00	8.443E+01
7.536E+00	7.234E+01
9.487E+00	6.226E+01
1.194E+01	5.375E+01
1.504E+01	4.652E+01
1.893E+01	4.036E+01
2.383E+01	3.508E+01
3.000E+01	3.057E+01
3.777E+01	2.672E+01
4.755E+01	2.347E+01
5.986E+01	2.077E+01
7.536E+01	1.862E+01
9.487E+01	1.702E+01
1.194E+02	1.603E+01
1.504E+02	1.573E+01
1.893E+02	1.622E+01
2.383E+02	1.767E+01
3.000E+02	2.034E+01
3.777E+02	2.456E+01
4.755E+02	3.084E+01
5.986E+02	3.990E+01
7.536E+02	5.285E+01
9.487E+02	7.147E+01
1.194E+03	9.866E+01
1.504E+03	1.397E+02
1.893E+03	2.053E+02
2.383E+03	3.207E+02
3.000E+03	5.567E+02
3.777E+03	1.045E+03
4.755E+03	1.697E+03
5.986E+03	2.478E+03
7.536E+03	3.589E+03
9.487E+03	5.524E+03
1.194E+04	9.458E+03
1.504E+04	1.517E+04
1.893E+04	1.929E+04
2.383E+04	2.228E+04
3.000E+04	2.496E+04
3.777E+04	2.753E+04
4.755E+04	3.003E+04
5.986E+04	3.243E+04
7.536E+04	3.466E+04
9.487E+04	3.664E+04
1.000E+05	3.704E+04


