# Te.dat (GNUPLOT format) generated by ./graphc
# Abundances for TE extracted from organics.out

# Radius		TE
3.777E+00	1.186E+02
4.755E+00	9.946E+01
5.986E+00	8.465E+01
7.536E+00	7.259E+01
9.487E+00	6.255E+01
1.194E+01	5.409E+01
1.504E+01	4.693E+01
1.893E+01	4.086E+01
2.383E+01	3.571E+01
3.000E+01	3.135E+01
3.777E+01	2.771E+01
4.755E+01	2.469E+01
5.986E+01	2.226E+01
7.536E+01	2.038E+01
9.487E+01	1.905E+01
1.194E+02	1.829E+01
1.504E+02	1.813E+01
1.893E+02	1.868E+01
2.383E+02	2.009E+01
3.000E+02	2.260E+01
3.777E+02	2.660E+01
4.755E+02	3.276E+01
5.986E+02	4.234E+01
7.536E+02	5.784E+01
9.487E+02	8.521E+01
1.194E+03	1.426E+02
1.504E+03	3.296E+02
1.893E+03	1.329E+03
2.383E+03	2.199E+03
3.000E+03	3.247E+03
3.777E+03	4.919E+03
4.755E+03	8.068E+03
5.986E+03	1.327E+04
7.536E+03	1.794E+04
9.487E+03	2.109E+04
1.194E+04	2.368E+04
1.504E+04	2.612E+04
1.893E+04	2.852E+04
2.383E+04	3.088E+04
3.000E+04	3.318E+04
3.777E+04	3.535E+04
4.755E+04	3.732E+04
5.986E+04	3.898E+04
7.536E+04	4.026E+04
9.487E+04	4.113E+04
1.000E+05	4.127E+04


