# ne.dat (GNUPLOT format) generated by ./graphc
# Abundances for e- extracted from organics.out

# Radius		e-
3.777E+00	4.738E+04
4.755E+00	4.970E+04
5.986E+00	4.341E+04
7.536E+00	3.553E+04
9.487E+00	2.831E+04
1.194E+01	2.230E+04
1.504E+01	1.750E+04
1.893E+01	1.373E+04
2.383E+01	1.079E+04
3.000E+01	8.503E+03
3.777E+01	6.726E+03
4.755E+01	5.342E+03
5.986E+01	4.262E+03
7.536E+01	3.417E+03
9.487E+01	2.754E+03
1.194E+02	2.234E+03
1.504E+02	1.827E+03
1.893E+02	1.520E+03
2.383E+02	1.282E+03
3.000E+02	1.066E+03
3.777E+02	8.762E+02
4.755E+02	7.134E+02
5.986E+02	5.770E+02
7.536E+02	4.639E+02
9.487E+02	3.709E+02
1.194E+03	2.951E+02
1.504E+03	2.336E+02
1.893E+03	1.842E+02
2.383E+03	1.445E+02
3.000E+03	1.128E+02
3.777E+03	8.759E+01
4.755E+03	6.751E+01
5.986E+03	5.160E+01
7.536E+03	3.903E+01
9.487E+03	2.916E+01
1.194E+04	2.147E+01
1.504E+04	1.557E+01
1.893E+04	1.111E+01
2.383E+04	7.809E+00
3.000E+04	5.407E+00
3.777E+04	3.704E+00
4.755E+04	2.519E+00
5.986E+04	1.703E+00
7.536E+04	1.146E+00
9.487E+04	7.690E-01
1.000E+05	7.015E-01


