# ne.dat (GNUPLOT format) generated by ./graphc
# Abundances for e- extracted from organics.out

# Radius		e-
3.777E+00	1.428E+05
4.755E+00	1.121E+05
5.986E+00	8.496E+04
7.536E+00	6.469E+04
9.487E+00	4.976E+04
1.194E+01	3.862E+04
1.504E+01	3.014E+04
1.893E+01	2.360E+04
2.383E+01	1.851E+04
3.000E+01	1.453E+04
3.777E+01	1.143E+04
4.755E+01	9.004E+03
5.986E+01	7.112E+03
7.536E+01	5.638E+03
9.487E+01	4.490E+03
1.194E+02	3.594E+03
1.504E+02	2.893E+03
1.893E+02	2.345E+03
2.383E+02	1.913E+03
3.000E+02	1.572E+03
3.777E+02	1.301E+03
4.755E+02	1.084E+03
5.986E+02	9.104E+02
7.536E+02	7.709E+02
9.487E+02	6.610E+02
1.194E+03	5.856E+02
1.504E+03	5.187E+02
1.893E+03	4.447E+02
2.383E+03	3.733E+02
3.000E+03	3.090E+02
3.777E+03	2.532E+02
4.755E+03	2.055E+02
5.986E+03	1.652E+02
7.536E+03	1.318E+02
9.487E+03	1.044E+02
1.194E+04	8.214E+01
1.504E+04	6.422E+01
1.893E+04	4.986E+01
2.383E+04	3.838E+01
3.000E+04	2.925E+01
3.777E+04	2.202E+01
4.755E+04	1.634E+01
5.986E+04	1.193E+01
7.536E+04	8.557E+00
9.487E+04	6.037E+00
1.000E+05	5.562E+00


